---PRX_ok---
The entities that are used only in DTDs are referred to as | Parameter entities
QN3057=Which of the following code snippet of HTML document are correct structured? | <HTML><HEAD><TITLE>...</TITLE>...</HEAD><BODY ...>...</BODY></HTML>
QN3058=What is the result of attempting to access the following JSP page?<html><body><%! public String methodA() { return methodB();}%><%! public String methodB() { return "JAD Final Test";}%><h2><%= methodA() %></h2></body></html> | "JAD Final Test" is output to the resulting web page
QN3059=______and _______methods do not apply to stateless session beans. | ejbActivate()
QN3060=ejbPassivate() | 
QN3061=A JavaBeans component has the following field | public void setEnabled( boolean enabled) public booleangetEnabled()
QN3062=Which of the following is indicated by URL, which is used on the Internet? | Information resources(sources) on the Internet
QN3063=You want to use a bean that is stored in com/enthu/GUI.ser file. Which of following statements correctly defines the tag that accesses the bean? | <jsp:useBean id="pref" beanName="com.enthu.GUI" type="com.enthu.GUI"/>
QN3064=A JSP page has the following page directives:<%@page isErrorPage='false' %> <%@page errorPage='/jsp/myerror.jsp' %> Which of the following implicit object is NOT available to the jsp page? | exception
QN3065=A bean with a property color is loaded using the following statement <jsp:useBean id="fruit" class="Fruit"/>Which of the following statements may be used to print the value of color property of the bean?. Select the one correct answer. | <jsp:getProperty name="fruit" property="color"/>
QN3066=The ____________ interface is a Java interface that enumerates the business methods exposes by the enterprise bean class. | remote
QN3067=A ____________ is a group of operations, which appear as one large operation during execution. | Transaction
QN3068=Select the BEST case to Use Entity Beans? (Choose one) | At any given time, only one client has access to the bean instance.
QN3069=Which are the types of messaging domains? (choose 2) | Publish/Subscribe
QN3070=Point-to-Point | 
QN3071=Message-Driven Bean does not have a home interface, local home interface, remote interface, or a local interface. | True
QN3072=For what reason does the following JSP fail to translate and compile? <html><body><%! int x; %><%=x ; %></body></html> | Error in JSP Expression
QN3073=Which of the following statement is true about the Entity class? | Entity class must be declared as top level class
QN3074=A bean with a property color is loaded using the following statement <jsp:useBean id="fruit" class="Fruit"/> Which statement may be used to set the color property of the bean | <jsp:setProperty name="fruit" property="color" value="white"/>
QN3075=Which of the following xml fragments correctly define a security constraint in web.xml? (Choose one) | <security-constraint><web-resource-collection><web-resource-name>Info</web-resource-name><url-pattern>/info/*</url-pattern><http-method>GET</http-method></web-resource-collection><auth-constraint><role-name>manager</role-name></auth-constraint></security-constraint>
QN3076=Study the statements about web.xml file: 1) The deployment descriptor file is called web.xml, and it must be located in the WEB-INF directory.2) web.xml is in XML (extended markup language) format. Its root element is <web>. | Only statement 1 is true
QN3077=A JSP expression is used to insert values directly into the output. | True
QN3078=A JSP page will not have access to session implicit variable if: | the session attribute of page directive is set to false
QN3079=The ______________ is the container-generated implementation of the remote interface | EJB Object
QN3080=Which of the following is NOT a valid attribute for a useBean tag? | className
QN3081=What gets printed when the following JSP code is invoked in a browser? Select one correct answer. <%= if(Math.random() < 0.5) %> hello<%= } else { %> hi<%= } %> | The JSP file will not compile
QN3082=Is it possible to share aHttpSession object between a Java Server Page and Enterprise Java Bean? | Yes, you can pass the HttpSession as parameter to an EJB method, only if all objects in session are serializable
QN3083=Deployment properties are stored in a _______________________ file. | XML
QN3084=Which is the correct sequence? | Jsp page is translated -->jsp page is complied-->jspInit is called ->_jspService is called -->jspDestroy is called
QN3085=The HttpServletRequest has methods by which you can find out about incoming information such as: | All of the others
QN3086=The ____________________class makes every entity bean different. | primary key
QN3087=JavaServer Pages (JSP) technology enables you to mix regular, static HTML with dynamically generated content from servlets. You simply write the regular HTML in the normal manner, using familiar Web-page-building tools | True
QN3088=Which of the following is INCORRECT statement about implicit objects and scope? | application can't be used to access other web application resources
QN3089=The exception-type element specifies an exception type and is used to handle exceptions generated from a servlet. Which element of the deployment descriptor includes the exception-type as a sub-element? Do not include the element in enclosing parenthesis | error-page
QN3090=Which of the following is legal JSP syntax to print the value of i. Select the one correct answer | <%int i = 1;%> <%= i %>
QN3091=A JSP page called test.jsp is passed a parameter name in the URL using http://localhost/test.jsp?name="John". The test.jsp contains the following code. <%! String myName=request.getParameter();%><% String test= "welcome" + myName; %><%= test%> | The program gives a syntax error because of the statement <%! String myName=request.getParameter();%>
